what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414679949172
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1414679960201
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1414679964647
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414679966644
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1414679969811
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1414679975801
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414679977159
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414679983913
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414680047099
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680050547
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680069891
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1414680071935
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414680074056
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680075944
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680078487
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680080094
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680094134
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414680095865
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414680105506
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680106707
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680109219
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680109905
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1414680114149
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1414680117487
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1414680118329
